"","County","State","Pop2019","NumAbortions","PercentFemale","MedianIncome","PopFemale","abortionRate","abortPer1000","highlyRestrictive","PctDem","White","Hispanic","Black","Native","Asian","Pacific","Lon","Lat","distClinic","distMiles"
"472","Greene County","Georgia",18324,25,0.519,60973,9510.156,0.00262876865531964,2.62876865531964,1,0.36,56.4,6.1,35.8,0.1,1,0,-83.1667,33.5788,151,60.3487597926183
"473","Greene County","Illinois",12969,NA,0.497,52116,6445.593,NA,NA,0,0.22,96.7,0.4,1.3,0.2,0.2,0,-90.3905,39.3562,272,2.40806527247259
"474","Greene County","Indiana",31922,25,0.499,51918,15929.078,0.00156945681350798,1.56945681350798,1,0.23,96.8,1.3,0.2,0,0.4,0,-86.962,39.0364,316,49.6344462233669
"475","Greene County","New York",47188,63,0.477,54746,22508.676,0.00279892073616413,2.79892073616413,0,0.41,85.6,5.5,6,0.3,1.1,0,-74.1227,42.2765,74,19.0189775513729
"476","Greene County","North Carolina",21069,32,0.454,44648,9565.326,0.00334541655977015,3.34541655977015,0,0.44,46.9,14.9,35.4,0.4,0.1,0,-77.6758,35.485,503,55.1058501932632
"477","Greene County","Ohio",168937,173,0.507,69709,85651.059,0.00201982324585152,2.01982324585152,1,0.39,84.2,2.7,6.8,0.1,3,0,-83.8899,39.6915,327,57.8682691882343
"478","Greene County","Pennsylvania",36233,30,0.482,56599,17464.306,0.00171778941573745,1.71778941573745,1,0.28,93.6,1.5,3.1,0.1,0.4,0,-80.2229,39.8538,12,67.4921844506326
"479","Greenlee County","Arizona",9498,7,0.486,68066,4616.028,0.00151645527280164,1.51645527280164,0,0.32,47.6,46.4,2,3.6,0.4,0,-109.2402,33.2152,285,17.8585141120739
"480","Greenville County","South Carolina",523542,1112,0.515,64399,269624.13,0.00412425994661531,4.12425994661531,1,0.4,69,8.8,18,0.2,2.2,0.1,-82.3707,34.8944,149,59.1445437484457
"481","Greenwood County","South Carolina",70811,150,0.534,43958,37813.074,0.00396688193083694,3.96688193083694,1,0.38,60.1,5.8,31.2,0,0.9,0,-82.1259,34.1538,406,47.9314275616708
"482","Greer County","Oklahoma",5712,0,0.425,38641,2427.6,0,0,0,0.17,75.4,11,8.4,2.6,0,0,-99.5608,34.9357,358,68.9579670643176
"483","Gregg County","Texas",123945,89,0.514,53137,63707.73,0.00139700472768375,1.39700472768375,1,0.31,58.3,18.2,20.1,0.3,1.4,0.1,-94.817,32.4805,178,68.9579670643176
"484","Grimes County","Texas",28880,45,0.456,51651,13169.28,0.00341704330077271,3.41704330077271,1,0.23,58.7,23.6,15.6,0.3,0.1,0,-95.9855,30.5435,156,63.0346365773395
"485","Grundy County","Illinois",51054,102,0.501,83135,25578.054,0.00398779359837148,3.98779359837148,0,0.36,87.1,9.4,1.3,0,0.7,0,-88.4185,41.2851,193,67.2315344701812
"486","Guadalupe County","Texas",166847,168,0.505,78801,84257.735,0.00199388222339468,1.99388222339468,1,0.37,51.4,37.3,7.1,0.2,1.7,0,-97.9486,29.5831,35,56.5214910559404
"487","Guernsey County","Ohio",38875,20,0.501,48283,19476.375,0.00102688513647945,1.02688513647945,1,0.25,94.8,1.1,1.2,0.2,0.3,0,-81.4943,40.052,483,37.5800934160368
"488","Guilford County","North Carolina",537174,1684,0.527,55820,283090.698,0.00594862357504943,5.94862357504943,0,0.61,51.4,7.7,33.3,0.4,4.8,0,-79.7889,36.0795,150,59.7557528611263
"489","Gwinnett County","Georgia",936250,2895,0.512,72225,479360,0.00603930240320427,6.03930240320427,1,0.58,39.3,20.7,25.9,0.2,11.2,0,-84.0236,33.9617,151,60.3487597926183
"490","Habersham County","Georgia",45328,36,0.527,51296,23887.856,0.0015070419044723,1.5070419044723,1,0.17,77.3,14.2,3.1,0.1,2.3,0.2,-83.5311,34.631,151,60.3487597926183
"491","Hale County","Texas",33406,14,0.478,49187,15968.068,0.000876749773360184,0.876749773360184,1,0.24,34.6,58.8,4.4,0.1,0.2,0,-101.8269,34.0705,358,68.9579670643176
"492","Halifax County","North Carolina",50010,135,0.52,38727,26005.2,0.00519126943842001,5.19126943842001,0,0.6,38.7,2.7,52.6,3.5,0.8,0,-77.6517,36.2575,503,55.1058501932632
"493","Hall County","Georgia",204441,262,0.503,66698,102833.823,0.00254779986152999,2.54779986152999,1,0.28,61.6,27.8,7.3,0.2,1.7,0,-83.8197,34.3169,151,60.3487597926183
"494","Hall County","Texas",2964,0,0.505,35940,1496.82,0,0,1,0.14,56.7,34.2,7.4,0.1,0.5,0,-100.6811,34.5308,358,68.9579670643176
"495","Hamilton County","Illinois",8116,NA,0.511,51031,4147.276,NA,NA,0,0.19,98.9,0.3,0.6,0.1,0.1,0,-88.5391,38.0815,272,2.40806527247259
"496","Hamilton County","Indiana",338011,312,0.511,107710,172723.621,0.00180635397864893,1.80635397864893,1,0.46,84.5,3.8,3.6,0.1,5.7,0,-86.052,40.0725,294,28.0648283722302
"497","Hamilton County","New York",4416,3,0.499,60148,2203.584,0.00136141848915222,1.36141848915222,0,0.34,95.5,1.5,0.8,0,0,0,-74.4974,43.6611,326,57.2035925062979
"498","Hamilton County","Ohio",817473,2055,0.517,60251,422633.541,0.00486236846024485,4.86236846024485,1,0.57,65.9,3,25.6,0.1,2.4,0.1,-84.5428,39.1955,152,60.923383907266
"499","Hamilton County","Texas",8461,4,0.503,52505,4255.883,0.000939875461801934,0.939875461801934,1,0.15,85.1,12,0.7,0.7,0.2,0,-98.1107,31.7048,488,42.4806417974704
"500","Hampton County","South Carolina",19222,40,0.488,37560,9380.336,0.00426423957521351,4.26423957521351,1,0.57,40.9,4,53,0.2,0.4,0,-81.1407,32.7763,57,37.5800934160369
"501","Hancock County","Georgia",8457,20,0.45,31715,3805.65,0.00525534402795843,5.25534402795843,1,0.72,24.1,1.8,72.9,0,0.5,0.1,-83.0007,33.2704,406,47.9314275616708
"502","Hancock County","Illinois",17708,NA,0.504,53724,8924.832,NA,NA,0,0.25,96.3,1.4,0.7,0,0.4,0,-91.1647,40.4037,188,68.3284967431683
"503","Hancock County","Indiana",78168,57,0.508,77905,39709.344,0.00143543041154243,1.43543041154243,1,0.3,93,2.2,1.9,0.1,0.8,0,-85.7733,39.8236,293,26.9604478657599
"504","Hancock County","Ohio",75783,51,0.505,62720,38270.415,0.00133262207896099,1.33262207896099,1,0.3,89.6,5.2,1.4,0,1.8,0,-83.6665,41.0019,250,23.5993898894711
"505","Hansford County","Texas",5399,2,0.49,58703,2645.51,0.000755997898325843,0.755997898325843,1,0.08,53.3,46.4,0.1,0.1,0,0,-101.3546,36.2774,358,68.9579670643176
"506","Haralson County","Georgia",29792,32,0.515,49020,15342.88,0.00208565797294902,2.08565797294902,1,0.13,91.2,1.5,4.3,0.2,0.8,0,-85.211,33.7942,71,22.4642026575438
"507","Hardeman County","Texas",3933,2,0.494,40057,1942.902,0.00102938799795358,1.02938799795358,1,0.15,68.6,21.3,6.9,0.4,0.5,0,-99.7457,34.2902,357,68.9054378980656
"508","Hardin County","Illinois",3821,NA,0.493,44573,1883.753,NA,NA,0,0.21,93.1,1.8,3.8,0.2,0.1,0,-88.2668,37.5182,104,16.6926107963771
"509","Hardin County","Ohio",31365,17,0.502,51155,15745.23,0.00107969207182112,1.07969207182112,1,0.23,95.3,1.6,0.7,0,0.8,0,-83.6595,40.6616,139,52.0749610353713
"510","Hardin County","Texas",57602,42,0.507,62616,29204.214,0.00143814861786727,1.43814861786727,1,0.13,87,5.4,5.6,0.2,0.5,0,-94.3902,30.3324,158,63.9756859651083
"511","Harmon County","Oklahoma",2653,0,0.522,37988,1384.866,0,0,0,0.19,59,27.9,7.4,0.3,1.2,0,-99.8462,34.7441,358,68.9579670643176
"512","Harnett County","North Carolina",135976,233,0.505,55619,68667.88,0.00339314392697139,3.39314392697139,0,0.38,62.1,12.3,20.6,0.8,1,0.1,-78.8694,35.3686,95,6.01374624958842
"513","Harney County","Oregon",7393,6,0.49,39874,3622.57,0.00165628269433027,1.65628269433027,0,0.2,86.8,5,0.8,3.1,0.4,0.1,-118.968,43.0641,108,21.3221726118714
"514","Harper County","Oklahoma",3688,0,0.5,40265,1844,0,0,0,0.09,74.9,22.2,0.1,0.3,0,0,-99.6674,36.7888,358,68.9579670643176
"515","Harris County","Georgia",35236,29,0.5,74052,17618,0.00164604381882166,1.64604381882166,1,0.27,77.1,3.3,15.9,0.1,0.9,0,-84.9089,32.736,333,61.4794501689974
"516","Harris County","Texas",4713325,14311,0.503,61638,2370802.475,0.00603635273326598,6.03635273326598,1,0.56,30.6,42.2,18.5,0.2,6.8,0.1,-95.3936,29.8577,156,63.0346365773395
"517","Harrison County","Indiana",40515,7,0.5,64270,20257.5,0.000345551030482537,0.345551030482537,1,0.26,95.7,1.7,0.2,0.6,0.4,0,-86.1113,38.1952,185,68.7374341683304
"518","Harrison County","Ohio",15040,3,0.502,50137,7550.08,0.000397346783080444,0.397346783080444,1,0.23,95.2,0.9,2,0.1,0.5,0,-81.0911,40.2938,483,37.5800934160368
"519","Harrison County","Texas",66553,46,0.511,55171,34008.583,0.00135259972460482,1.35259972460482,1,0.27,63.8,12.7,21.3,0.3,0.7,0,-94.3715,32.5481,178,68.9579670643176
"520","Hart County","Georgia",26205,29,0.505,50647,13233.525,0.00219140402878296,2.19140402878296,1,0.25,75.1,3.7,19,0,0.9,0,-82.9642,34.3508,149,59.1445437484457
"521","Hartley County","Texas",5576,0,0.401,72796,2235.976,0,0,1,0.09,59.6,26.2,8.4,0,1.4,0,-102.6029,35.84,9,68.1504955010645
"522","Haskell County","Oklahoma",12627,0,0.5,41643,6313.5,0,0,0,0.16,71.2,4.2,0.7,13.6,0.6,0,-95.1166,35.2248,493,47.0578868443124
"523","Haskell County","Texas",5658,1,0.465,38613,2630.97,0.000380087952352174,0.380087952352174,1,0.16,65.8,27.6,3.1,0.6,0.7,0,-99.7303,33.1782,487,41.5252365974914
"524","Hays County","Texas",230191,452,0.503,72890,115786.073,0.00390375101502924,3.90375101502924,1,0.54,55.3,37.8,3.5,0.2,1.3,0,-98.0311,30.0581,492,46.1700118387612
"525","Haywood County","North Carolina",62317,49,0.517,51612,32217.889,0.00152089418397338,1.52089418397338,0,0.36,93.1,3.7,1,0.4,0.5,0,-82.9822,35.556,48,46.1700118387612
"526","Heard County","Georgia",11923,7,0.502,48984,5985.346,0.00116952303175121,1.16952303175121,1,0.15,85,0.7,10,0,0.5,0.1,-85.1283,33.297,333,61.4794501689974
"527","Hemphill County","Texas",3819,2,0.498,71299,1901.862,0.00105160100995761,1.05160100995761,1,0.12,61.8,35.2,0.7,0.4,0.3,0,-100.2706,35.8375,358,68.9579670643176
"528","Henderson County","Illinois",6646,NA,0.512,55535,3402.752,NA,NA,0,0.32,96.3,1.5,0.1,0.3,0.7,0,-90.9251,40.818,188,68.3284967431683
"529","Henderson County","North Carolina",117417,95,0.52,61651,61056.84,0.001555927231085,1.555927231085,0,0.4,83.5,9.9,3.1,0.2,1.1,0.1,-82.48,35.3363,48,46.1700118387612
"530","Henderson County","Texas",82737,50,0.511,49896,42278.607,0.00118263120636874,1.18263120636874,1,0.19,78.9,12.1,6.6,0.9,0.7,0.1,-95.8536,32.2119,178,68.9579670643176
"531","Hendricks County","Indiana",170311,163,0.5,85827,85155.5,0.00191414529889438,1.91414529889438,1,0.37,85.8,3.6,6,0.2,2.5,0,-86.51,39.7695,294,28.0648283722302
"532","Henry County","Georgia",234561,759,0.523,72927,122675.403,0.00618705935696009,6.18705935696009,1,0.6,46.7,6.5,40.7,0.1,3.3,0,-84.1542,33.453,143,55.1058501932632
"533","Henry County","Illinois",48913,56,0.502,61680,24554.326,0.00228065718440001,2.28065718440001,0,0.38,90.8,5.5,1.8,0.1,0.6,0,-90.1314,41.3531,383,63.5148348882184
"534","Henry County","Indiana",47972,37,0.48,49293,23026.56,0.00160684010117013,1.60684010117013,1,0.26,93.8,1.7,2.3,0.2,0.5,0,-85.3964,39.9311,293,26.9604478657599
"535","Henry County","Ohio",27006,14,0.506,61351,13665.036,0.00102451248573366,1.02451248573366,1,0.28,90.2,7.5,0.5,0.1,0.4,0,-84.0682,41.3339,250,23.5993898894711
"536","Herkimer County","New York",61319,114,0.505,55778,30966.095,0.00368144578772364,3.68144578772364,0,0.34,94.8,2.1,1,0.3,0.5,0,-74.9625,43.4197,359,68.989490965791
"537","Hertford County","North Carolina",23677,37,0.509,42374,12051.593,0.00307013354997966,3.07013354997966,0,0.67,33.6,3.7,57.4,1.1,0.7,0.1,-76.982,36.3591,154,62.0167891946425
"538","Hidalgo County","Texas",868707,1111,0.51,41656,443040.57,0.00250767102434885,2.50767102434885,1,0.58,6.6,91.8,0.4,0.1,0.9,0,-98.1812,26.3969,170,67.9517349578423
"539","Highland County","Ohio",43161,29,0.509,47126,21968.949,0.00132004494161282,1.32004494161282,1,0.19,95.5,0.9,1.2,0.2,0.4,0,-83.601,39.1847,327,57.8682691882343
"540","Hill County","Texas",36649,20,0.502,53210,18397.798,0.00108708661764848,1.08708661764848,1,0.19,71.3,20,6.3,0.2,0.3,0.2,-97.1324,31.9907,101,13.1658206809816
"541","Hillsdale County","Michigan",45605,31,0.502,50015,22893.71,0.0013540837199388,1.3540837199388,1,0.25,95.1,2.2,0.7,0.4,0.4,0,-84.5929,41.8878,180,69
"542","Hocking County","Ohio",28264,10,0.504,51016,14245.056,0.000701997942303631,0.701997942303631,1,0.28,96.6,0.6,1,0,0.2,0,-82.4793,39.4971,138,51.2769929579402
"543","Hockley County","Texas",23021,16,0.501,51149,11533.521,0.00138726066393775,1.38726066393775,1,0.18,47.7,46.9,3.6,0.6,0.2,0.1,-102.3432,33.6076,33,57.8682691882343
"544","Hoke County","North Carolina",55234,132,0.506,48420,27948.404,0.00472298883328007,4.72298883328007,0,0.55,40.5,12.8,32.5,7.9,1.4,0.1,-79.2373,35.0175,95,6.01374624958842
"545","Holmes County","Ohio",43960,8,0.499,62596,21936.04,0.000364696636220576,0.364696636220576,1,0.15,97.9,0.9,0.2,0,0.2,0,-81.9293,40.5612,483,37.5800934160368
"546","Hood County","Texas",61643,39,0.511,74534,31499.573,0.00123811202139153,1.23811202139153,1,0.17,84.8,12,0.7,0.9,0.8,0,-97.8323,32.43,488,42.4806417974704
"547","Hood River County","Oregon",23382,42,0.5,68835,11691,0.00359250705671029,3.59250705671029,0,0.67,64.2,31.1,0.1,0.6,1.9,0,-121.651,45.519,69,24.7273885186257
"548","Hopkins County","Texas",37084,24,0.508,50332,18838.672,0.00127397515069003,1.27397515069003,1,0.19,74,16.3,6.7,0.2,0.7,0.1,-95.564,33.1496,102,14.3459066664254
"549","Horry County","South Carolina",354081,590,0.518,53648,183413.958,0.00321676717755581,3.21676717755581,1,0.33,77.1,6,13.5,0.4,1.2,0.1,-78.9965,33.9215,96,7.2124639654681
"550","Houghton County","Michigan",35684,22,0.459,45006,16378.956,0.00134318695281922,1.34318695281922,1,0.42,92.4,1.5,0.7,0.3,2.9,0,-88.6874,46.8978,148,58.5153186347934
"551","Houston County","Georgia",157863,286,0.515,65641,81299.445,0.00351785919325771,3.51785919325771,1,0.43,57.5,6.6,29.7,0.3,3,0,-83.6662,32.459,333,61.4794501689974
"552","Houston County","Texas",22968,21,0.465,43601,10680.12,0.00196627004190964,1.96627004190964,1,0.25,62,10.7,24.9,0.2,0.4,0,-95.4227,31.3177,178,68.9579670643176
"553","Howard County","Indiana",82544,81,0.515,54048,42510.16,0.00190542684384157,1.90542684384157,1,0.33,85.8,3.2,7,0.4,1.3,0,-86.117,40.4836,294,28.0648283722302
"554","Howard County","Texas",36664,29,0.425,61112,15582.2,0.00186109791942088,1.86109791942088,1,0.2,50,41.2,5.2,0.7,0.8,0.1,-101.4356,32.3062,36,55.8221726118714
"555","Hudspeth County","Texas",4886,0,0.47,39309,2296.42,0,0,1,0.32,18.5,78.4,1.5,0,1.2,0,-105.3865,31.4562,118,32.3935378322265
"556","Hughes County","Oklahoma",13279,3,0.461,37631,6121.619,0.000490066435039489,0.490066435039489,0,0.19,63.7,5.1,6,19.6,0.1,0,-96.2502,35.0484,493,47.0578868443124
"557","Hunt County","Texas",98594,89,0.507,57513,49987.158,0.00178045729265104,1.78045729265104,1,0.23,72.9,15.3,7.8,0.8,1.2,0,-96.0855,33.1236,102,14.3459066664254
"558","Huntingdon County","Pennsylvania",45144,71,0.468,54323,21127.392,0.0033605662260633,3.3605662260633,1,0.24,90.9,1.9,5,0.1,0.5,0,-77.9812,40.417,510,59.7557528611263
"559","Huntington County","Indiana",36520,24,0.507,54565,18515.64,0.00129620148155829,1.29620148155829,1,0.24,95.2,2.2,0.8,0.3,0.8,0,-85.4881,40.8292,293,26.9604478657599
"560","Huron County","Michigan",30981,27,0.505,49126,15645.405,0.00172574631337444,1.72574631337444,1,0.3,95.5,2.3,0.4,0.3,0.6,0,-83.0232,43.8334,418,36.5644292320912
"561","Huron County","Ohio",58266,53,0.506,56704,29482.596,0.00179767073428676,1.79767073428676,1,0.29,90.6,6.2,1.3,0,0.2,0,-82.5984,41.1462,99,10.7939780877759
"562","Hutchinson County","Texas",20938,9,0.497,57936,10406.186,0.000864870183946356,0.864870183946356,1,0.11,71.3,22.5,2,1.3,0.6,0.3,-101.3547,35.84,358,68.9579670643176
"563","Hyde County","North Carolina",4937,6,0.453,43112,2236.461,0.00268281002888045,2.68281002888045,0,0.42,59.8,8.4,30.7,0.1,0,0,-76.2508,35.5305,502,54.3727419988638
"564","Indiana County","Pennsylvania",84073,78,0.499,51299,41952.427,0.00185924881056345,1.85924881056345,1,0.31,93.9,1.3,2.2,0.2,1.1,0,-79.0875,40.6521,13,67.2315344701812
"565","Ingham County","Michigan",292406,639,0.513,54704,150004.278,0.00425987850826494,4.25987850826494,1,0.65,70.6,7.6,10.6,0.3,6,0,-84.3735,42.5971,181,68.989490965791
"566","Ionia County","Michigan",64697,60,0.464,59582,30019.408,0.00199870696983765,1.99870696983765,1,0.34,88.3,4.7,4.7,0.2,0.4,0,-85.0746,42.9451,180,69
"567","Iosco County","Michigan",25127,18,0.504,43605,12664.008,0.00142135096566585,1.42135096566585,1,0.35,94.3,2,0.7,0.8,0.6,0,-83.6359,44.3558,418,36.5644292320912
"568","Iowa County","Wisconsin",23678,20,0.499,67390,11815.322,0.00169271730385342,1.69271730385342,0,0.56,95.6,1.7,0.7,0.3,0.6,0.1,-90.1354,43.0005,103,15.5216227497267
"569","Iredell County","North Carolina",181806,294,0.508,68308,92357.448,0.00318328414617953,3.18328414617953,0,0.33,76.4,7.4,12.3,0.2,2.3,0,-80.8734,35.807,296,30.2476091284463
"570","Irion County","Texas",1536,1,0.487,68630,748.032,0.00133684120465435,1.33684120465435,1,0.13,72.4,22.9,3.2,0,0,0,-100.9824,31.3039,36,55.8221726118714
"571","Iron County","Michigan",11066,8,0.501,46814,5544.066,0.00144298426461734,1.44298426461734,1,0.37,95,1.8,0.7,1.2,0.5,0,-88.5305,46.2087,103,15.5216227497267
"572","Iron County","Utah",54839,6,0.5,58307,27419.5,0.000218822370940389,0.218822370940389,1,0.2,86.3,8.5,0.5,2.5,0.6,0,-113.2895,37.8592,65,29.1606600601083
"573","Iron County","Wisconsin",5687,0,0.497,48813,2826.439,0,0,0,0.38,95.9,1.2,0.6,0.8,0.2,0,-90.2421,46.2623,404,49.6344462233669
"574","Iroquois County","Illinois",27114,NA,0.509,51542,13801.026,NA,NA,0,0.21,90.3,6.6,1.1,0,0.4,0,-87.8243,40.7473,55,39.5767741082222
"575","Irwin County","Georgia",9416,10,0.48,42317,4519.68,0.00221254602095724,2.21254602095724,1,0.24,67.6,1.3,28,0,0.5,0,-83.2764,31.6022,219,53.623071340531
"576","Isabella County","Michigan",69872,105,0.513,46677,35844.336,0.00292933310300406,2.92933310300406,1,0.48,85.8,3.8,2.5,2.5,1.6,0,-84.8468,43.6406,418,36.5644292320912
"577","Island County","Washington",85141,133,0.501,72173,42655.641,0.00311799323329826,3.11799323329826,0,0.54,80.1,7.1,3.1,1.1,4.5,0.3,-122.5481,48.163,458,9.60294396624451
"578","Jack County","Texas",8935,6,0.436,55358,3895.66,0.00154017547732605,1.54017547732605,1,0.09,77.9,16.3,4.5,0.4,0.1,0,-98.1725,33.2335,487,41.5252365974914
"579","Jackson County","Georgia",72977,81,0.507,66645,36999.339,0.00218922829945692,2.18922829945692,1,0.2,82.4,7.1,6.7,0.1,1.7,0,-83.5664,34.1339,151,60.3487597926183
"580","Jackson County","Illinois",56750,128,0.503,37308,28545.25,0.0044841085644722,4.4841085644722,0,0.49,74.5,4.3,14.5,0.2,3.4,0,-89.3821,37.7851,272,2.40806527247259
"581","Jackson County","Indiana",44231,34,0.502,59472,22203.962,0.00153125825021679,1.53125825021679,1,0.22,89.3,6.4,1.1,0.3,1.9,0,-86.0375,38.9064,316,49.6344462233669
"582","Jackson County","Michigan",158510,280,0.489,56001,77511.39,0.00361237232360302,3.61237232360302,1,0.4,85,3.4,8.2,0.3,0.7,0,-84.4234,42.2485,180,69
"583","Jackson County","North Carolina",43938,37,0.509,47759,22364.442,0.0016544119455339,1.6544119455339,0,0.45,81,5.5,2.1,7.9,1,0,-83.1408,35.2875,48,46.1700118387612
"584","Jackson County","Ohio",32413,23,0.51,50671,16530.63,0.00139135653027138,1.39135653027138,1,0.22,96.2,1,0.8,0,0.1,0.1,-82.6184,39.0196,138,51.2769929579402
"585","Jackson County","Oklahoma",24530,7,0.503,48430,12338.59,0.000567325764127019,0.567325764127019,0,0.2,63.4,23.3,7,1.5,1.3,0,-99.4148,34.588,357,68.9054378980656
"586","Jackson County","Oregon",220944,420,0.512,56367,113123.328,0.0037127620573539,3.7127620573539,0,0.47,81.7,12.2,0.6,0.6,1.2,0.3,-122.7285,42.4322,183,68.9054378980656
"587","Jackson County","Texas",14760,17,0.502,55800,7409.52,0.00229434565261987,2.29434565261987,1,0.16,59.4,32.3,7.1,0,0.3,0.1,-96.5776,28.9542,157,63.5148348882184
"588","Jackson County","Wisconsin",20643,7,0.464,57247,9578.352,0.000730814653710785,0.730814653710785,0,0.42,86.4,3.2,2.2,5.8,0.4,0,-90.8052,44.3192,103,15.5216227497267
"589","Jasper County","Georgia",14219,21,0.511,59207,7265.909,0.00289020960763478,2.89020960763478,1,0.23,73.6,3.9,20.8,0.2,0.3,0,-83.688,33.3165,151,60.3487597926183
"590","Jasper County","Illinois",9610,NA,0.5,59980,4805,NA,NA,0,0.18,97.2,1.5,0.4,0.1,0,0,-88.1538,39.0101,54,40.5571824081806
"591","Jasper County","Indiana",33562,33,0.503,65352,16881.686,0.00195478105682098,1.95478105682098,1,0.25,91.7,5.9,0.7,0,0.4,0,-87.1161,41.023,212,58.5153186347934
"592","Jasper County","South Carolina",30073,66,0.495,50790,14886.135,0.00443365588179873,4.43365588179873,1,0.5,41.6,13.2,43.3,0.1,0.7,0,-81.0315,32.4367,57,37.5800934160369
"593","Jasper County","Texas",35529,26,0.505,47252,17942.145,0.00144910210011122,1.44910210011122,1,0.19,74.7,6.5,16.7,0.1,0.5,0,-94.0251,30.744,158,63.9756859651083
"594","Jay County","Indiana",20436,4,0.502,49447,10258.872,0.000389906414662353,0.389906414662353,1,0.23,95.1,3,0.3,0.1,0.5,0,-85.0057,40.438,327,57.8682691882343
"595","Jeff Davis County","Georgia",15115,12,0.507,40603,7663.305,0.00156590400616966,1.56590400616966,1,0.18,71.6,11.4,16.6,0,0,0,-82.6368,31.8056,57,37.5800934160369
"596","Jeff Davis County","Texas",2274,2,0.488,53362,1109.712,0.00180226941765071,1.80226941765071,1,0.38,60.9,36.2,0.7,0.1,1.5,0,-104.14,30.7154,118,32.3935378322265
"597","Jefferson County","Georgia",15362,57,0.517,35379,7942.154,0.00717689432866701,7.17689432866701,1,0.53,41.7,3.7,54,0.1,0.1,0,-82.4182,33.0549,406,47.9314275616708
"598","Jefferson County","Illinois",37684,NA,0.486,50531,18314.424,NA,NA,0,0.26,85.8,2.4,8.5,0.1,1.1,0,-88.924,38.3005,272,2.40806527247259
"599","Jefferson County","Indiana",32308,43,0.519,53378,16767.852,0.00256443103147618,2.56443103147618,1,0.32,93,2.6,2,0.2,0.8,0,-85.4385,38.7858,185,68.7374341683304
